epoch,10,11,12,13___Tail,1___Head,2,3,4,5,6,7___Midpoint,8,9,loss,lr,ohkm,val_10,val_11,val_12,val_13___Tail,val_1___Head,val_2,val_3,val_4,val_5,val_6,val_7___Midpoint,val_8,val_9,val_loss,val_ohkm
61,0.0006048292852938175,0.0006206756224855781,0.0006484025507234037,0.0007371724350377917,0.0007434858707711101,0.0006493157125078142,0.000628453039098531,0.0005969691555947065,0.0005642596515826881,0.000515012361574918,0.0004245210438966751,0.0005274874274618924,0.0005763550871051848,0.004032704513520002,1.25e-05,0.003429861506447196,0.0007260031416080892,0.0007780019659548998,0.0007981887902133167,0.0008928035385906696,0.0008446905994787812,0.0007348101935349405,0.0007130623562261462,0.0006871959194540977,0.0006367231253534555,0.0005686486256308854,0.0004990973393432796,0.0005933194770477712,0.0006813224754296243,0.0047489916905760765,0.004044848028570414
62,0.0006012595258653164,0.0006178961484692991,0.0006488977232947946,0.0007435050792992115,0.0007349584484472871,0.0006463864119723439,0.0006293659098446369,0.0005914770881645381,0.000557081017177552,0.0005196101847104728,0.0004261054564267397,0.0005258848541416228,0.0005765747046098113,0.004019530955702066,1.25e-05,0.0034180672373622656,0.0006804819568060338,0.0007533301250077784,0.000785614422056824,0.000855353195220232,0.0008514334331266582,0.0007380006136372685,0.000720043433830142,0.0006923394394107163,0.0006344181019812822,0.0005761819775216281,0.00047782418550923467,0.0005839074146933854,0.0006412398652173579,0.004703449551016092,0.004011898767203093
63,0.0005798951024189591,0.00059641117695719,0.0006285174167715013,0.0007217036327347159,0.0007172893383540213,0.0006286407588049769,0.0006077147554606199,0.0005748681724071503,0.0005410563317127526,0.00049832952208817,0.00041293984395451844,0.0005092453211545944,0.0005559788551181555,0.0039076413959264755,1.25e-05,0.0033251317217946053,0.0006953011034056544,0.0007473806035704911,0.0007520160870626569,0.000853948702570051,0.0008291209815070033,0.0007100010989233851,0.0006831251084804535,0.0006577664171345532,0.0006091894465498626,0.000546437397133559,0.0004431231354828924,0.0005510336486622691,0.0006394156371243298,0.004572354257106781,0.003901749849319458
64,0.0006118994206190109,0.0006301369285210967,0.0006639756611548364,0.0007589550805278122,0.0007345005287788808,0.0006496866117231548,0.0006314330385066569,0.0005972462240606546,0.0005690035759471357,0.0005256709409877658,0.0004192767373751849,0.0005271421978250146,0.0005824945983476937,0.004052062518894672,1.25e-05,0.003444259287789464,0.0006479828734882176,0.0007142821559682488,0.0007459121407009661,0.0008144829189404845,0.0008315111044794321,0.0007068588165566325,0.0006922633619979024,0.0006632451550103724,0.0006259990041144192,0.0005748987314291298,0.0004839017055928707,0.000573875498957932,0.0006304476992227137,0.004574438091367483,0.0039047719910740852
65,0.0006069170776754618,0.0006283455877564847,0.0006576038431376219,0.0007504302193410695,0.0007573867333121598,0.0006662546074949205,0.0006417053518816829,0.000606787740252912,0.0005689332610927522,0.0005257895099930465,0.0004339930892456323,0.0005378774949349463,0.0005802478990517557,0.004097980912774801,6.25e-06,0.003485499182716012,0.0006770944455638528,0.0007209743489511311,0.0007512111915275455,0.0008526437450200319,0.000883581698872149,0.000758339068852365,0.0007354372064583004,0.0006897254497744143,0.000634832598734647,0.0005672842380590737,0.0004604836576618254,0.0005637300200760365,0.0006425840547308326,0.004668928682804108,0.003981396555900574
66,0.0005774942110292614,0.0005943326978012919,0.0006274894112721086,0.0007242523715831339,0.0007206897716969252,0.0006314943311735988,0.0006037563434801996,0.0005668263765983284,0.0005408651195466518,0.0005050997715443373,0.000412290683016181,0.0005137550760991871,0.0005519055994227529,0.003897127928212285,6.25e-06,0.003314799629151821,0.0006932992255315185,0.000743450247682631,0.0007717607659287751,0.0008425055420957506,0.0008888698066584766,0.0007814955897629261,0.0007459083572030067,0.0006957355071790516,0.0006531805847771466,0.0005854926421307027,0.0005004130071029067,0.0005708005628548563,0.0006430135108530521,0.004762160126119852,0.004060935229063034
67,0.0005833220784552395,0.0006036238046362996,0.0006316906656138599,0.00072565081063658,0.0007193800993263721,0.0006332715274766088,0.0006180754862725735,0.0005867621512152255,0.0005506127490662038,0.0005118465051054955,0.00041821072227321565,0.000516698753926903,0.0005580304423347116,0.003933469764888287,6.25e-06,0.003344454802572727,0.000641408609226346,0.000698740070220083,0.0007257219403982162,0.0008164425380527973,0.0008096290403045714,0.0006768133607693017,0.0006592400022782385,0.0006308697629719973,0.0005857896758243442,0.0005224656197242439,0.0004159495001658797,0.0005270242691040039,0.0005968953482806683,0.0043625785037875175,0.0037235787604004145
68,0.0005618622526526451,0.0005840198136866093,0.0006145340739749372,0.0007099520298652351,0.0007043720688670874,0.0006119246245361865,0.0005886430153623223,0.0005542619619518518,0.0005237051518633962,0.0004886442329734564,0.0004078655911143869,0.0004981719539500773,0.0005389301804825664,0.003810866503044963,6.25e-06,0.0032426435500383377,0.0006919737788848579,0.0007733263191767037,0.0007923027733340859,0.0008653000695630908,0.0008620247826911509,0.0007575902855023742,0.0007235425291582942,0.0006943293265067041,0.0006442086305469275,0.0005594402900896966,0.00044523083488456905,0.0005615093978121877,0.0006412598886527121,0.004702586214989424,0.0040093520656228065
69,0.0005868513253517449,0.000602138985414058,0.0006304980488494039,0.0007189495954662561,0.0007177259540185332,0.0006304036942310631,0.0006068682996556163,0.0005747213144786656,0.0005489977193064988,0.000509378791321069,0.0004197444359306246,0.0005184089532122016,0.0005619401927106082,0.0039136349223554134,6.25e-06,0.0033269699197262526,0.0006781966658309102,0.0007504732930101454,0.0007646622834727168,0.0008404238033108413,0.000791763246525079,0.0006962661864235997,0.0006842708098702133,0.0006627361290156841,0.0006038237479515374,0.0005587582127191126,0.0004640241386368871,0.0005675852298736572,0.0006308634765446186,0.004551996011286974,0.0038832384161651134
70,0.000583975575864315,0.0006043308530934155,0.0006286195712164044,0.0007206219015643001,0.0007226440357044339,0.000633475836366415,0.0006059142760932446,0.0005707364180125296,0.0005420396337285638,0.0005017914227209985,0.0004040338681079447,0.0005043349810875952,0.0005583472666330636,0.0038899118080735207,6.25e-06,0.0033067709300667048,0.0007278138655237854,0.0007704339222982526,0.0007877057651057839,0.0008746188832446933,0.0008966476889327168,0.0007777157588861883,0.0007395722204819322,0.000703201221767813,0.000641802151221782,0.0005613821558654308,0.0004819940368179232,0.0005860915407538414,0.0006704153493046761,0.004777588415890932,0.0040684049017727375
71,0.000582084059715271,0.0006007629563100636,0.0006333120400086045,0.0007273430819623172,0.000708906736690551,0.0006207197438925505,0.0006023641326464713,0.0005737594328820705,0.0005408269353210926,0.0004978583892807364,0.0004029306583106518,0.0005058017559349537,0.0005532451323233545,0.003891868283972144,6.25e-06,0.0033111039083451033,0.0007161026587709785,0.0007779451552778482,0.0008003580733202398,0.0008740415796637535,0.0009208795963786542,0.0007790826493874192,0.0007606190629303455,0.000724188459571451,0.0006702420650981367,0.0005848746513947845,0.0005004870472475886,0.0006043657194823027,0.0006679377984255552,0.004925499204546213,0.004203874617815018
72,0.0005864942795597017,0.0005989482160657644,0.0006249375874176621,0.0007154869963414967,0.000712115375790745,0.0006230715662240982,0.0005984241142868996,0.00056474405573681,0.0005428867298178375,0.0005054387729614973,0.0004151526663918048,0.0005160201690159738,0.0005611988017335534,0.003892685053870082,6.25e-06,0.00331076979637146,0.0006435242248699069,0.0006941187893971801,0.0007025059312582016,0.0007970274309627712,0.0007785452762618661,0.0006906985072419047,0.0006515284767374396,0.000615858705714345,0.0005867808940820396,0.0005070724873803556,0.00043804908636957407,0.000538064050488174,0.0006136776064522564,0.004307425580918789,0.0036722365766763687
73,0.000598119746427983,0.0006167771061882377,0.000645926222205162,0.0007399370078928769,0.0007404530188068748,0.0006493192631751299,0.000627224100753665,0.0005911760963499546,0.000555044156499207,0.0005218958831392229,0.0004312123928684741,0.0005294153233990073,0.0005684448406100273,0.004025994334369898,6.25e-06,0.0034248437732458115,0.0006981430342420936,0.0007684336742386222,0.0007821572944521904,0.0008728326647542417,0.0008811514126136899,0.0007471924764104187,0.0007251059869304299,0.0006970870890654624,0.0006381464772857726,0.0005685343639925122,0.00045560923172160983,0.0005580761353485286,0.000644313229713589,0.004738673567771912,0.004043536726385355
74,0.0005783280939795077,0.0005952519131824374,0.0006263420218601823,0.0007203403511084616,0.0007185095455497503,0.0006315831560641527,0.0006098730373196304,0.0005767398979514837,0.0005430568708106875,0.0005018285010010004,0.00041224449523724616,0.0005120860296301544,0.0005542121361941099,0.0039027007296681404,6.25e-06,0.003319593146443367,0.0007007378153502941,0.0007685156306251884,0.0008126051397994161,0.0008867798605933785,0.0008796200854703784,0.0007699367706663907,0.000761257775593549,0.0007370226667262614,0.000668262189719826,0.0005980687565170228,0.0004960394580848515,0.0005855127237737179,0.0006545610958710313,0.004871356766670942,0.004154515918344259
75,0.0005872004549019039,0.0006072396645322442,0.0006337201921269298,0.0007231751224026084,0.0007269110064953566,0.0006368636968545616,0.0006160262855701149,0.0005843333783559501,0.000553328834939748,0.0005127638578414917,0.00041809171671047807,0.0005180970765650272,0.0005591137451119721,0.003947214689105749,6.25e-06,0.003356684697791934,0.0006333468481898308,0.000671795685775578,0.0006899464060552418,0.0007835825672373176,0.0008612413657829165,0.0007292641676031053,0.0007100737420842052,0.0006757493829354644,0.0006269909790717065,0.0005589747452177107,0.0004475449677556753,0.0005605139303952456,0.0006146860541775823,0.004497507121413946,0.0038387603126466274
76,0.0005744703230448067,0.000595234683714807,0.0006252173916436732,0.0007127371500246227,0.0007044746889732778,0.0006190335843712091,0.000599600316490978,0.000562412547878921,0.0005312485154718161,0.00048741238424554467,0.0004045922833029181,0.0004945004475302994,0.0005495988880284131,0.003853369038552046,6.25e-06,0.003279483411461115,0.0007086137775331736,0.000746405974496156,0.0007595038041472435,0.0008408079738728702,0.0008690676186233759,0.000734745291993022,0.0007085849647410214,0.0006812454666942358,0.0006373355281539261,0.0005799137870781124,0.0004991796449758112,0.0005965931923128664,0.0006723302649334073,0.004697691649198532,0.0040027424693107605
77,0.0005828398279845715,0.0006021224544383585,0.0006328105228021741,0.0007263245061039925,0.0007259421399794519,0.0006368880858644843,0.0006143053178675473,0.0005773914745077491,0.0005449011805467308,0.0005088679608888924,0.0004172042536083609,0.0005120930727571249,0.0005550396163016558,0.0039308504201471806,6.25e-06,0.003343411022797227,0.0006970058893784881,0.0007435278967022896,0.000753510685171932,0.0008273262064903975,0.0008629779331386089,0.0007417843444272876,0.0007401000475510955,0.0007204489666037261,0.0006708716973662376,0.000614818069152534,0.000499391055200249,0.0006079786107875407,0.0006661468069069088,0.00475960411131382,0.004056074656546116
78,0.0005927940947003663,0.0006118867313489318,0.0006395927048288286,0.000733927998226136,0.0007177215884439647,0.0006317304796539247,0.0006123234634287655,0.0005796810146421194,0.0005465114372782409,0.0005025962018407881,0.0004101589147467166,0.0005112028447911143,0.0005637576687149704,0.003943785093724728,3.125e-06,0.0033550243824720383,0.0006544154020957649,0.0007240520790219307,0.0007464840309694409,0.0008247688529081643,0.0008395306067541242,0.0007291260990314186,0.0007074185996316373,0.0006810446502640843,0.0006186777027323842,0.0005476110964082181,0.00043650573934428394,0.000540967914275825,0.0006130451220087707,0.004485811106860638,0.0038193759974092245
79,0.0005932578351348639,0.0006097182631492615,0.0006414015660993755,0.0007392358966171741,0.0007240060367621481,0.0006343986024148762,0.0006145747611299157,0.0005813672905787826,0.0005495763034559786,0.0005070191691629589,0.0004229079931974411,0.0005092190694995224,0.0005613192333839834,0.00395873561501503,3.125e-06,0.0033673513680696487,0.0006542367045767605,0.0007054697489365935,0.0007034264854155481,0.0007844884530641139,0.000851343444082886,0.000716859009116888,0.000692042289301753,0.0006693091709166765,0.0006111534894444048,0.0005474557401612401,0.0004267344484105706,0.0005500831175595522,0.0006142160855233669,0.00443035364151001,0.003774444106966257
80,0.0005561802536249161,0.0005744576919823885,0.0006010476499795914,0.0006920792511664331,0.0006968455854803324,0.0006108558154664934,0.0005850981688126922,0.0005546093452721834,0.0005235058488324285,0.0004852158890571445,0.0003961944312322885,0.0004852561396546662,0.0005275173461996019,0.003774624550715089,3.125e-06,0.003213942516595125,0.0007321641896851361,0.0007865033112466335,0.0008128314511850476,0.0008833768661133945,0.0008508586324751377,0.0007642783457413316,0.0007473770529031754,0.0007124195108190179,0.0006697294302284718,0.000580493186134845,0.0004851077974308282,0.0005926924641244113,0.0006801795680075884,0.004819253925234079,0.004104022402316332
81,0.0005793558084405959,0.0005958141991868615,0.0006264302646741271,0.0007211753982119262,0.0007139534573070705,0.0006269171717576683,0.0006002830341458321,0.000571320008020848,0.0005395361804403365,0.0004960079677402973,0.00041039357893168926,0.0005107925971969962,0.0005505295703187585,0.003884296864271164,3.125e-06,0.0033041047863662243,0.0006812167703174055,0.0007454846636392176,0.0007597999065183103,0.0008594508399255574,0.0008592477533966303,0.000752610620111227,0.0007305910112336278,0.000708629610016942,0.000653925642836839,0.0005742161301895976,0.00048791090375743806,0.0005686403601430357,0.0006437022238969803,0.004704218357801437,0.00400995509698987
82,0.0005747184623032808,0.0005927692982368171,0.0006265933043323457,0.0007278188713826239,0.0007102331146597862,0.0006181938806548715,0.0005960765993222594,0.0005663944757543504,0.0005345871904864907,0.0005016866489313543,0.0004198863753117621,0.0005122688598930836,0.0005503339343704283,0.0038721614982932806,3.125e-06,0.0032928106375038624,0.0006752788322046399,0.000731704174540937,0.0007513692253269255,0.0008315002778545022,0.0008075065561570227,0.0007025435916148126,0.000674616836477071,0.0006487460341304541,0.0005894406349398196,0.0005293003050610423,0.0004367052752058953,0.0005423827096819878,0.0006275416817516088,0.004456962924450636,0.003799375845119357
83,0.0005803584353998303,0.0006042853347025812,0.0006368655594997108,0.0007218878599815071,0.0007256725803017616,0.0006381087005138397,0.0006163385114632547,0.0005803992389701307,0.0005476271035149693,0.0005078465328551829,0.000419592804973945,0.0005165726761333644,0.0005579154822044075,0.003931777086108923,3.125e-06,0.0033430506009608507,0.0006907516508363187,0.000764953438192606,0.0007947521517053246,0.0008608585922047496,0.0008472904446534812,0.0007504241075366735,0.0007509364513680339,0.0007170115131884813,0.000658321485389024,0.0005629353690892458,0.000475526147056371,0.0005721849738620222,0.0006387712201103568,0.004691991955041885,0.003993166610598564
84,0.000598359270952642,0.0006142424535937607,0.0006418938864953816,0.0007305369363166392,0.0007259039557538927,0.0006366844172589481,0.0006111068069003522,0.0005797538324259222,0.0005515457014553249,0.0005178730934858322,0.00042213330743834376,0.0005204663029871881,0.0005627768114209175,0.003966155927628279,3.125e-06,0.0033728263806551695,0.0007915544556453824,0.0008447442087344825,0.0008535451488569379,0.0009337904048152268,0.000920398160815239,0.0008121631690301001,0.0008018027292564511,0.0007728990749455988,0.0007102953386493027,0.0006345210713334382,0.0005287760868668556,0.0006286309799179435,0.0007276058313436806,0.005182123742997646,0.004415913950651884
85,0.0005607398343272507,0.0005825570551678538,0.0006100267055444419,0.000710722990334034,0.0007008707034401596,0.0006092792609706521,0.0005873919581063092,0.0005530394846573472,0.0005222113686613739,0.0004929356509819627,0.0004053785523865372,0.0004975857445970178,0.0005398596986196935,0.003815026953816414,1.5625e-06,0.0032479038927704096,0.0007140843663364649,0.0007680555572733283,0.0007930290885269642,0.0008732111309655011,0.0009152526035904884,0.0007854395662434399,0.0007489961571991444,0.0007339842850342393,0.0006705361302010715,0.0006008651107549667,0.00052479631267488,0.0006010542274452746,0.0006787189049646258,0.004894682671874762,0.004170988220721483
86,0.0005786613910458982,0.0005920846597291529,0.0006229718565009534,0.0007205867441371083,0.000709384330548346,0.0006242871168069541,0.0006020422442816198,0.0005654187989421189,0.0005401773378252983,0.0005066322046332061,0.0004094750329386443,0.0005097995162941515,0.0005546166212297976,0.0038781175389885902,1.5625e-06,0.003298416966572404,0.0006637420738115907,0.0007114103063941002,0.0007321684388443828,0.0008191962842829525,0.0008618055144324899,0.0007610977627336979,0.0007331050001084805,0.0007057181792333722,0.0006410860223695636,0.0005690900725312531,0.00044154628994874656,0.0005507878377102315,0.0006338943494483829,0.004599271807819605,0.003920454066246748
87,0.0005879671662114561,0.0006018313579261303,0.0006280363304540515,0.0007246898021548986,0.000717483286280185,0.0006263463292270899,0.000602694577537477,0.0005704904906451702,0.0005387707496993244,0.0005008334992453456,0.00041054701432585716,0.0005135649698786438,0.0005573826492764056,0.00389197189360857,1.5625e-06,0.003308845916762948,0.0006754697533324361,0.0007413204293698072,0.0007724898750893772,0.0008593315142206848,0.0008715305011719465,0.000758324284106493,0.0007585252751596272,0.0007328020292334259,0.000686461222358048,0.0006057913997210562,0.0004774353583343327,0.0005988853517919779,0.0006597125320695341,0.0047995964996516705,0.004092052113264799
88,0.0005964185111224651,0.0006149511900730431,0.0006453968235291541,0.0007396015571430326,0.0007331474334932864,0.0006417470867745578,0.0006208809209056199,0.0005869368324056268,0.0005560832796618342,0.0005164153408259153,0.00042299641063436866,0.0005265204817987978,0.0005700780311599374,0.003993331920355558,1.5625e-06,0.003395548788830638,0.0007094391621649265,0.0007611146429553628,0.0007737603154964745,0.0008357032784260809,0.0008542572613805532,0.0007361829630099237,0.0007216061931103468,0.0006989894900470972,0.0006488516228273511,0.000585575180593878,0.00045621319441124797,0.0005856084753759205,0.0006638982449658215,0.004648661240935326,0.003953954204916954
89,0.0005535344243980944,0.0005750143900513649,0.0006045153131708503,0.000694345508236438,0.0006969114183448255,0.0006064525805413723,0.0005838918150402606,0.0005484967259690166,0.0005169137148186564,0.0004799414018634707,0.0003943345509469509,0.0004894143785350025,0.0005289193941280246,0.0037597669288516045,1.5625e-06,0.003200330538675189,0.000694812391884625,0.0007419849280267954,0.0007486174581572413,0.0008251409744843841,0.0008477491792291403,0.0007189926691353321,0.0007040934287942946,0.000686084502376616,0.0006288685835897923,0.0005640215240418911,0.0004567586292978376,0.0005709867109544575,0.0006476821727119386,0.004601883701980114,0.003922206815332174
90,0.0006065803463570774,0.0006250340375117958,0.0006523994961753488,0.0007402178598567843,0.0007385503267869353,0.0006511294050142169,0.0006291118916124105,0.0005945453885942698,0.0005597232957370579,0.0005155521794222295,0.00042198211303912103,0.0005254002171568573,0.0005767140537500381,0.004028300289064646,1.5625e-06,0.0034254565834999084,0.0007045950624160469,0.0007418153691105545,0.0007547257700935006,0.0008494912181049585,0.0008201086311601102,0.0007250735070556402,0.0007019234471954405,0.0006643788074143231,0.000607227033469826,0.0005346848047338426,0.00046538133756257594,0.0005558704142458737,0.0006439029821194708,0.004565806593745947,0.003891255706548691
91,0.000588413211517036,0.00060738978208974,0.0006375824450515211,0.0007322356104850769,0.0007392095285467803,0.0006506682257167995,0.0006267279386520386,0.000591950083617121,0.0005599980358965695,0.0005162779707461596,0.00043100304901599884,0.000517571228556335,0.0005667962250299752,0.003992815501987934,1.5625e-06,0.003395446576178074,0.0007168306037783623,0.0007655973895452917,0.0007960750954225659,0.0008954494842328131,0.0009060639422386885,0.0007851496338844299,0.0007697984692640603,0.0007343683391809464,0.0006753020570613444,0.0006029419018886983,0.00048817493370734155,0.0005829415749758482,0.0006684530526399612,0.004888762254267931,0.004166673868894577
92,0.0005794786848127842,0.0005957387038506567,0.0006268087890930474,0.000717944698408246,0.0007126108976081014,0.000629973947070539,0.0006063861073926091,0.000571827229578048,0.000544051406905055,0.0004997343057766557,0.0004108278953935951,0.0005071369232609868,0.0005499674589373171,0.003887845203280449,7.8125e-07,0.003306884318590164,0.0006378508405759931,0.0007108656573109329,0.0007516937330365181,0.0008228148217312992,0.0007985479896888137,0.0006827837787568569,0.0006677506025880575,0.0006406605243682861,0.0005686212098225951,0.0005611213273368776,0.00048273688298650086,0.0005735440645366907,0.0005898512317799032,0.00444817915558815,0.003795190714299679
